Drift ID,Trip ID,ID Cell per Trip,Grid Cell ID,Site (MPA/ REF),Drifting or Holding Station,Start Search Time,End Search Time,Start Time,End Time,Drift Time (hrs),BAR (+/- mins) Fishing Time,FLY (+/- mins) Fishing Time,BAT (+/- mins) Fishing Time,DPR (+/- mins) Fishing Time,SBT (+/- mins) Fishing Time,Total (+/-) Time (hrs),Number of BAT fishers,Number of FLY fishers,Number of DPR fishers,Number of SBT fishers,Number of BAR fishers,Total . Anglers Fishing,Total Angler Hrs,ST_LatDD,ST_LonDD,Start Lat/Lon GPS Waypoint,Start Lat/Lon waypoint_link,End_LatDD,End_LonDD,End Lat/Lon GPS Waypoint,End Lat/Lon waypoint_link,Drift Length (m),Recorder,Tag Crew,"Surface T (instrument, C)","Depth T ( instrument, C)","SWT (vessel, F)",Relief (1-3),Start Depth (ft),End Depth (ft),Lingcod Bar Weight (oz),Lead Weight (oz),SBT Tail Length (in),SBT Head Weight (oz),. Seals,. Sea Lions,Total Fishes Caught,Cloud Cover (0-3),Obs Wind Speed (kt),Obs Wind Direction,Obs Swell Height (ft),Secchi Depth (m),Comments,Excluded Drift Comment,Exclude:Gear-Specific CPUE
PLR1023070303,PLT10_07,PLR10230703,PL03,REF,,,,11:05:10,11:08:50,0.061111111,0,0,0,0,0,0,,,,,,9,0.55,36.57393,-121.98270,,102307_,36.57435,-121.98292,,102307_,51,NY,"KG, KT",10.425,10.0648,54,,120,,,,,,0,0,2,0,2.5,,1,14,Near kelp.,,FALSE
PLR1023070304,PLT10_07,PLR10230703,PL03,REF,,,,11:11:20,11:14:00,0.044444444,0,0,2.000015974,0,0,0.0333336,,,,,,9,0.4333336,36.57383,-121.98117,,102307_,36.57425,-121.98140,,102307_,51,NY,"KG, KT",10.425,10.0648,53.8,,73,,,,,,0,0,0,0,2.5,,1,14,Lots of brown jellies.,,FALSE
PLR1023070305,PLT10_07,PLR10230703,PL03,REF,,,,12:31:20,12:40:33,0.153611111,0,0,0,0,0,0,,,,,,9,1.3825,36.57300,-121.98095,,102307_,36.57433,-121.98212,,102307_,181,NY,"KG, KT",10.425,10.0648,54,,102,,,,,,0,0,1,0,2.5,,1,14,,,FALSE
PLR1023070306,PLT10_07,PLR10230703,PL03,REF,,,,12:42:50,12:45:50,0.05,0,0,0,0,0,0,,,,,,9,0.45,36.57353,-121.98177,,102307_,36.57398,-121.98225,,102307_,66,NY,"KG, KT",10.425,10.0648,54.5,,104,,,,,,0,0,1,0,2.5,,1,14,,,FALSE
PLR1023071401,PLT10_07,PLR10230714,PL14,REF,,,,7:40:00,7:44:25,0.073611111,0,0,0,0,0,0,,,,,,9,0.6625,36.47727,-121.94575,,102307_,36.47762,-121.94550,,102307_,45,NY,"KG, KT",10.1946,9.9479,51.3,,109,,,,,,1,0,0,0,2.5,,1,13,,,FALSE
PLR1023071402,PLT10_07,PLR10230714,PL14,REF,,,,7:46:40,7:57:05,0.173611111,0,-0.999935985,0,0,0,-0.0166656,,,,,,9,1.5458344,36.47650,-121.94558,,102307_,36.47688,-121.94555,,102307_,42,NY,"KG, KT",10.1946,9.9479,51,,90,,,,,,3,0,5,0,2.5,,1,13,In kelp.,,FALSE
PLR1023071403,PLT10_07,PLR10230714,PL14,REF,,,,8:04:06,8:19:27,0.255833333,0,0,-0.999935985,0,0,-0.0166656,,,,,,9,2.2858344,36.47373,-121.94517,,102307_,36.47553,-121.94728,,102307_,275,NY,"KG, KT",10.1946,9.9479,51,,115,,,,,,2,0,18,0,2.5,,1,13,,,FALSE
PLR1023071404,PLT10_07,PLR10230714,PL14,REF,,,,8:24:00,8:38:50,0.247222222,0,0,0,0,0,0,,,,,,9,2.225,36.47525,-121.94593,,102307_,36.47768,-121.94750,,102307_,304,NY,"KG, KT",10.1946,9.9479,52,,90,,,,,,2,0,12,0,2.5,,2,13,,,FALSE
PLR102307RR01,PLT10_07,PLR102307RR,PLRR,REF,,,,11:25:15,11:34:50,0.159722222,0,-0.999935985,0,0,0,-0.0166656,,,,,,9,1.4208344,36.57053,-121.97472,,102307_,36.57077,-121.97580,,102307_,100,NY,"KG, KT",,,54,,70,,,,,,0,0,10,0,2.5,,1,16.5,,Excluded.,FALSE
PLR102307RR02,PLT10_07,PLR102307RR,PLRR,REF,,,,11:39:20,11:46:08,0.113333333,0,-1.250000596,0,0,0,-0.020833343,,,,,,9,0.999166657,36.57045,-121.97498,,102307_,36.57130,-121.97503,,102307_,95,NY,"KG, KT",,,53.6,,70,,,,,,0,0,2,0,2.5,,1,16.5,In the kelp beds.,Excluded.,FALSE
PLR102307RR03,PLT10_07,PLR102307RR,PLRR,REF,,,,11:50:10,12:03:54,0.228888889,0,0,0,0,0,0,,,,,,9,2.06,36.57020,-121.97802,,102307_,36.57170,-121.98108,,102307_,321,NY,"KG, KT",,,54,,112,,,,,,0,0,3,0,2.5,,1,16.5,Lots of brown jellies.,Excluded.,FALSE
PLR102307RR04,PLT10_07,PLR102307RR,PLRR,REF,,,,12:07:30,12:22:36,0.251666667,0,0,0,0,0,0,,,,,,9,2.265,36.57163,-121.97647,,102307_,36.57248,-121.97742,,102307_,127,NY,"KG, KT",,,53.8,,85,,,,,,0,0,9,0,2.5,,1,16.5,Near kelp beds.,Excluded.,FALSE
PLR1025070301,PLT12_07,PLR10250703,PL03,REF,,,,10:19:32,10:29:43,0.169722222,0,0,0,0,0,0,,,,,,9,1.5275,36.57337,-121.98145,,102507_,36.57212,-121.98115,,102507_,141,NY,KG,,,51.8,,90,,,,,,1,0,3,2,2.5,,8,13,Very cold.,,FALSE
PLR1025071401,PLT12_07,PLR10250714,PL14,REF,,,,8:55:00,9:05:05,0.168055556,0,0,0,0,0,0,,,,,,9,1.5125,36.47398,-121.94298,,102507_,36.47485,-121.94427,,102507_,151,NY,KG,,,52,,95,,,,,,0,0,14,2,2.5,,7,9,,,FALSE
PLR1025071402,PLT12_07,PLR10250714,PL14,REF,,,,9:10:24,9:20:07,0.161944444,0,0,0,0,0,0,,,,,,9,1.4575,36.47460,-121.94523,,102507_,36.47588,-121.94655,,102507_,185,NY,KG,,,52.5,,73,,,,,,0,0,25,2,2.5,,8,9,,,FALSE
PLR1025071403,PLT12_07,PLR10250714,PL14,REF,,,,9:26:15,9:36:59,0.178888889,0,0,0,0,0,0,,,,,,9,1.61,36.47695,-121.94725,,102507_,36.47730,-121.94748,,102507_,44,NY,KG,,,52.3,,88,,,,,,0,0,5,2,2.5,,8,9,"Two different swells, weather worsening.",,FALSE
PLR1025071501,PLT12_07,PLR10250715,PL15,REF,,,,8:03:00,8:13:21,0.1725,0,0,0,0,0,0,,,,,,9,1.5525,36.47073,-121.94225,,102507_,36.47115,-121.94240,,102507_,48,NY,KG,,,51.8,,115,,,,,,0,0,34,2,2.5,,7,10,Very cold weather.,,FALSE
PLR1025071502,PLT12_07,PLR10250715,PL15,REF,,,,8:20:50,8:31:30,0.177777778,0,0,0,0,0,0,,,,,,9,1.6,36.47250,-121.94212,,102507_,36.47242,-121.94207,,102507_,10,NY,KG,,,52.3,,112,,,,,,0,0,15,2,2.5,,7,10,Very cold weather.,,FALSE
PLR1025071503,PLT12_07,PLR10250715,PL15,REF,,,,8:36:35,8:46:50,0.170833333,0,0,0,0,0,0,,,,,,9,1.5375,36.46975,-121.94167,,102507_,36.46950,-121.94185,,102507_,32,NY,KG,,,52.5,,55,,,,,,0,0,15,2,2.5,,7,10,"Very cold, slight drizzle.",,FALSE
RRM0616250201,RRT01_25,RRM06162502,RR02,MPA,Drift,,,9:14:40,9:24:00,0.155555556,0,0,0,0,0,0,1,1,0,1,1,4,0.622222222,41.32899,-124.17665,1367,061625_1367,41.32865,-124.17587,1370,061625_1370,76,CS,"AO,ED",12.5,,,2,156,,7,10,7,6,,,8,2,2,NW,3,,"Test drift for RR02, incomplete CCFRP sampling for grid cell",,FALSE
RRM0616250202,RRT01_25,RRM06162502,RR02,MPA,Drift,,,9:51:35,9:58:00,0.106944444,0,0,0,0,0,0,1,1,0,1,1,4,0.427777778,41.32900,-124.17825,1371,061625_1371,41.32887,-124.17811,1378,061625_1378,19,CS,"AO,ED",12.5,,,2,130,165,7,10,7,6,,,22,2,2,NW,3,,"Test drift for RR02, incomplete CCFRP sampling for grid cell. Lots of issues with floaters. Trouble with Seaqualizer, descending crate on ly ~70ft. Tried putting 3 DEA floaters down for ~20min between drifts in RR02.",,FALSE
RRM0616250401,RRT01_25,RRM06162504,RR04,MPA,Drift,,,8:30:00,8:40:00,0.166666667,0,0,0,0,0,0,1,1,0,1,1,4,0.666666667,41.32809,-124.18496,1357,061625_1357,41.32793,-124.18475,1366,061625_1366,25,CS,"AO,ED",12.1,,,2,165,187,7,10,7,6,,,25,2,2,NW,3,,"Test drift for RR04, incomplete CCFRP sampling for grid cell",,FALSE
RRM0820250101,RRT02_25,RRM08202501,RR01,MPA,Drift,10:11:30,10:12:00,10:12:45,10:38:00,0.420833333,-3,0,0,0,-4,-0.116666667,1,1,0,1,1,4,1.566666667,41.33332,-124.17275,630,082025_630,41.33223,-124.17253,645,082025_645,122,CS,AO,14.8,,,2,136,143,7,8,7,8,,,19,1,2,N,4,,"F/V Shellback is fishing MPA line during this cell, drifting into MPA, almost in our grid cell, BAR switched from 5 to 7 oz",,FALSE
RRM0820250102,RRT02_25,RRM08202501,RR01,MPA,Drift,10:47:45,10:49:50,10:50:00,11:10:00,0.333333333,0,0,0,0,0,0,1,1,0,1,1,4,1.333333333,41.33386,-124.17130,646,082025_646,41.33394,-124.17038,657,082025_657,78,CS,AO,14.8,,,2,131,142,7,8,7,8,,,16,2,2,N,4,,Drift changed to NE direction,,FALSE
RRM0820250501,RRT02_25,RRM08202505,RR05,MPA,Drift,8:42:30,8:49:00,8:57:00,9:15:00,0.3,0,0,-5,0,0,-0.083333333,1,1,0,1,1,4,1.116666667,41.33463,-124.18514,592,082025_592,41.33334,-124.18517,604,082025_604,143,CS,AO,14.9,,,2,167,169,5,8,7,6,,1,14,2,3,N,4,,D1 sea lion,,FALSE
RRM0820250502,RRT02_25,RRM08202505,RR05,MPA,Drift,9:17:00,9:19:30,9:19:50,9:32:00,0.202777778,0,0,-3,0,0,-0.05,1,1,0,1,1,4,0.761111111,41.33141,-124.18262,605,082025_605,41.33058,-124.18242,617,082025_617,94,CS,AO,14.9,,,2,164,172,5,8,7,8,,,19,2,3,N,4,,,,FALSE
RRM0820250503,RRT02_25,RRM08202505,RR05,MPA,Drift,9:35:15,9:38:45,9:40:10,9:54:00,0.230555556,-1,0,0,0,0,-0.016666667,1,1,0,1,1,4,0.905555556,41.33117,-124.18371,618,082025_618,41.33020,-124.18311,629,082025_629,119,CS,AO,14.9,,,2,170,180,5,8,7,8,,,14,2,3,N,4,,"observed 2 boats fishing in MPA, told them they were in an MPA and left",,FALSE
RRM0820250601,RRT02_25,RRM08202506,RR06,MPA,Drift,11:30:00,11:30:45,11:31:00,11:46:00,0.25,0,0,0,0,0,0,1,1,0,1,1,4,1,41.33193,-124.09891,658,082025_658,41.33015,-124.09863,659,082025_659,198,CS,AO,15,,,1,51,50,5,8,7,6,,,0,2,3,N,4,,D1 porpoise around,,FALSE
RRM0820250602,RRT02_25,RRM08202506,RR06,MPA,Drift,11:45:45,11:50:00,11:50:30,12:05:15,0.245833333,0,-3,0,0,-2,-0.083333333,1,1,0,1,1,4,0.9,41.33221,-124.09748,660,082025_660,41.33009,-124.09709,670,082025_670,238,CS,AO,15,,,1,44,48,5,8,7,6,,,37,2,3,N,4,,,,FALSE
RRM0820250603,RRT02_25,RRM08202506,RR06,MPA,Drift,12:05:45,12:09:45,12:10:00,12:25:00,0.25,0,-3,0,0,0,-0.05,1,1,0,1,1,4,0.95,41.33266,-124.09774,671,082025_671,41.33055,-124.09790,685,082025_685,235,CS,AO,15,,,1,48,50,5,8,7,6,,,49,2,3,N,4,,D3 porpoise,,FALSE
RRM0820250701,RRT02_25,RRM08202507,RR07,MPA,Drift,,,12:31:00,12:46:00,0.25,0,0,0,0,0,0,1,1,0,1,1,4,1,41.32795,-124.09904,686,082025_686,41.32555,-124.09928,691,082025_691,267,CS,AO,14.7,,,2,50,50,5,8,7,6,,,8,2,1,NW,4,,D1 porpoises present,,FALSE
RRM0820250702,RRT02_25,RRM08202507,RR07,MPA,Drift,12:46:45,12:48:45,12:49:00,12:53:00,0.066666667,0,0,0,0,0,0,1,1,0,1,1,4,0.266666667,41.32622,-124.09830,692,082025_692,41.32601,-124.09858,693,082025_693,33,CS,AO,14.7,,,2,47,50,5,8,7,6,,,0,2,1,NW,4,,,,FALSE
RRM0820250703,RRT02_25,RRM08202507,RR07,MPA,Drift,12:54:00,12:58:00,12:59:00,13:12:00,0.216666667,0,0,0,0,0,0,1,1,0,1,1,4,0.866666667,41.32629,-124.09769,694,082025_694,41.32574,-124.09757,695,082025_695,63,CS,AO,14.7,,,2,45,44,5,8,7,6,,,0,2,1,NW,4,,porpoises present again,,FALSE
RRM0820250704,RRT02_25,RRM08202507,RR07,MPA,Drift,13:12:00,13:14:15,13:14:45,13:28:30,0.229166667,0,0,0,0,0,0,1,1,0,1,1,4,0.916666667,41.32745,-124.10002,696,082025_696,41.32571,-124.10070,698,082025_698,201,CS,AO,14.7,,,2,51,50,5,8,7,6,,,2,2,1,NW,4,,porpoises present,,FALSE
RRM1011250301,RRT04_25,RRM10112503,RR03,MPA,Drift,,,11:11:00,11:33:00,0.366666667,0,0,0,0,0,0,1,1,0,1,1,4,1.466666667,41.33127,-124.17961,1034,101125_1034,41.33377,-124.18047,1047,101125_1047,287,AO,CS,14.3,,,2,160,155,9,10,7,8,,,17,1,5,SE,5,,no search time,,FALSE
RRM1011250302,RRT04_25,RRM10112503,RR03,MPA,Drift,,,11:38:00,12:01:00,0.383333333,0,-2,0,0,0,-0.033333333,1,1,0,1,1,4,1.5,41.33125,-124.17632,1048,101125_1048,41.33420,-124.17777,1063,101125_1063,349,AO,CS,14.3,,,2,146,132,9,10,7,8,,,23,1,5,SE,5,,no search time,,FALSE
RRM1011250401,RRT04_25,RRM10112504,RR14,MPA,Drift,,,12:13:00,12:34:00,0.35,0,0,0,0,-1,-0.016666667,1,1,0,1,1,4,1.383333333,41.32536,-124.18544,1064,101125_1064,41.32935,-124.18668,1075,101125_1075,454,AO,CS,14.4,,,2,200,193,9,10,7,12,,,11,1,7,SE,5,,no search time,,FALSE
RRM1011250402,RRT04_25,RRM10112504,RR14,MPA,Drift,,,12:42:00,13:00:00,0.3,0,0,0,0,0,0,1,1,0,1,1,4,1.2,41.32535,-124.18383,1076,101125_1076,41.32919,-124.18429,1083,101125_1083,427,AO,CS,14.4,,,2,200,182,9,10,7,12,,,8,1,7,SE,5,,no search time,,FALSE
RRM1011250403,RRT04_25,RRM10112504,RR14,MPA,Drift,,,13:04:00,13:10:00,0.1,0,0,0,0,0,0,1,1,0,1,1,4,0.4,41.32632,-124.18209,1084,101125_1084,41.32763,-124.18160,1086,101125_1086,151,AO,CS,14.4,,,2,190,185,9,10,7,12,,,2,1,7,SE,5,,no search time,,FALSE
RRM1011250601,RRT04_25,RRM10112506,RR06,MPA,Drift,,,14:38:00,15:07:00,0.483333333,-2,0,0,0,0,-0.033333333,1,1,0,1,1,4,1.9,41.32994,-124.09777,1101,101125_1101,41.33410,-124.09706,1117,101125_1117,465,AO,"CS,TB",14.5,,,1,54,40,7,10,7,8,,,39,0,3,W,5,,"no search time; grey whales present, passing by really close; D1 bar down from 9 oz to 7 oz",,FALSE
RRM1011250602,RRT04_25,RRM10112506,RR06,MPA,Drift,,,15:12:00,15:28:00,0.266666667,0,0,0,0,0,0,1,1,0,1,1,4,1.066666667,41.32992,-124.09841,1118,101125_1118,41.33210,-124.09727,1128,101125_1128,260,AO,"CS,TB",14.5,,,1,48,41,7,10,7,8,,,19,0,3,W,5,,no search time,,FALSE
RRM1011250801,RRT04_25,RRM10112508,RR08,MPA,Drift,,,13:40:00,13:50:00,0.166666667,0,0,0,0,0,0,1,1,0,1,1,4,0.666666667,41.32110,-124.09888,1087,101125_1087,41.32298,-124.09783,1093,101125_1093,226,AO,"CS,TB",14.4,,,1,40,45,9,10,7,8,,,20,1,3,N,5,,no search time,,FALSE
RRM1011250802,RRT04_25,RRM10112508,RR08,MPA,Drift,,,13:55:00,14:16:00,0.35,0,0,0,0,0,0,1,1,0,1,1,4,1.4,41.31884,-124.09906,1094,101125_1094,41.32271,-124.09710,1098,101125_1098,460,AO,"CS,TB",14.4,,,1,45,45,9,8,7,8,,,3,1,3,N,5,,no search time; D2 Rylee (FLY) to 8 oz,,FALSE
RRM1011250803,RRT04_25,RRM10112508,RR08,MPA,Drift,,,14:20:00,14:34:00,0.233333333,0,0,0,0,0,0,1,1,0,1,1,4,0.933333333,41.31910,-124.10059,1099,101125_1099,41.32143,-124.09989,1100,101125_1100,265,AO,"CS,TB",14.4,,,1,46,50,9,8,7,8,,,0,1,3,N,5,,no search time,,FALSE
RRR0616251401,RRT01_25,RRR06162514,RR14,REF,Drift,,,12:07:45,12:12:15,0.075,0,0,0,0,0,0,1,1,0,1,1,4,0.3,41.35565,-124.18916,1391,061625_1391,41.35553,-124.18866,1392,061625_1392,44,CS,"AO,ED",12.7,,,2,149,139,7,10,7,6,,,0,1,5,N,3,,"Test drift for RR14, incomplete CCFRP sampling for grid cell",,FALSE
RRR0616251402,RRT01_25,RRR06162514,RR14,REF,Drift,,,12:15:00,12:27:00,0.2,0,2,-2,0,-2,-0.033333333,1,1,0,1,1,4,0.766666667,41.35558,-124.18955,1393,061625_1393,41.35516,-124.18844,1398,061625_1398,104,CS,"AO,ED",12.7,,,2,147,172,7,10,7,6,,,6,1,5,N,3,,"Test drift for RR14, incomplete CCFRP sampling for grid cell",,FALSE
RRR0616251601,RRT01_25,RRR06162516,RR16,REF,Drift,,,11:11:00,11:17:00,0.1,0,0,0,0,0,0,1,1,0,1,1,4,0.4,41.34197,-124.19043,1380,061625_1380,41.34203,-124.19014,1382,061625_1382,25,CS,"AO,ED",12.6,,,2,157,149,7,10,7,6,,,4,1,2,NW,3,,"Test drift for RR16, incomplete CCFRP sampling for grid cell",,FALSE
RRR0616251602,RRT01_25,RRR06162516,RR16,REF,Drift,,,11:24:45,11:39:00,0.2375,0,0,0,0,0,0,1,1,0,1,1,4,0.95,41.34249,-124.19297,1383,061625_1383,41.34237,-124.19071,1390,061625_1390,190,CS,"AO,ED",12.6,,,2,160,154,7,10,7,6,,,9,1,5,NW,3,,"Test drift for RR16, incomplete CCFRP sampling for grid cell",,FALSE
RRR0821251001,RRT03_25,RRR08212510,RR10,REF,Drift,8:57:00,9:00:00,9:00:00,9:15:00,0.25,0,0,0,0,0,0,1,1,0,1,1,4,1,41.34470,-124.17945,700,082125_700,41.34524,-124.17880,705,082125_705,81,AO,CS,14.9,,,2,128,124,7,8,7,8,,,5,0,1,NW,5,,"disregard waypoint 699, had to start D1 over, drifitng out of box",,FALSE
RRR0821251002,RRT03_25,RRR08212510,RR10,REF,Drift,9:16:00,9:19:00,9:19:00,9:25:00,0.1,0,0,0,0,0,0,1,1,0,1,1,4,0.4,41.34435,-124.17639,706,082125_706,41.34474,-124.17621,709,082125_709,46,AO,CS,14.9,,,2,116,112,7,8,7,8,,,6,0,1,NW,5,,,,FALSE
RRR0821251003,RRT03_25,RRR08212510,RR10,REF,Drift,9:27:00,9:28:00,9:29:00,9:49:00,0.333333333,-1,-2,0,0,0,-0.05,1,1,0,1,1,4,1.283333333,41.34489,-124.17717,710,082125_710,41.34603,-124.17647,722,082125_722,140,AO,CS,14.9,,,2,116,133,7,8,7,8,,,16,0,1,NW,5,,,,FALSE
RRR0821251004,RRT03_25,RRR08212510,RR10,REF,Drift,9:50:00,9:51:00,9:51:00,9:55:00,0.066666667,0,0,0,0,0,0,1,1,0,1,1,4,0.266666667,41.34628,-124.17778,723,082125_723,41.34666,-124.17755,727,082125_727,46,AO,CS,14.9,,,2,124,128,7,8,7,8,,,6,0,1,NW,5,,,,FALSE
RRR0821252301,RRT03_25,RRR08212523,RR23,REF,Drift,10:02:00,10:03:00,10:04:00,10:15:00,0.183333333,0,0,0,0,0,0,1,1,0,1,1,4,0.733333333,41.34359,-124.17199,728,082125_728,41.34422,-124.17206,736,082125_736,70,AO,ED,15,,,2,143,144,7,8,7,8,,,8,0,1,NW,5,,,,FALSE
RRR0821252302,RRT03_25,RRR08212523,RR23,REF,Drift,10:16:00,10:17:00,10:17:00,10:28:00,0.183333333,0,0,0,0,0,0,1,1,0,1,1,4,0.733333333,41.34439,-124.17222,737,082125_737,41.34533,-124.17229,740,082125_740,104,AO,ED,15,,,2,147,151,7,8,7,8,,,3,0,1,NW,5,,,,FALSE
RRR0821252303,RRT03_25,RRR08212523,RR23,REF,Drift,10:29:00,10:31:00,10:31:00,10:37:00,0.1,0,0,0,0,0,0,1,1,0,1,1,4,0.4,41.34193,-124.17138,741,082125_741,41.34254,-124.17132,744,082125_744,68,AO,ED,15,,,2,130,141,7,8,7,8,,,3,0,1,NW,5,,,,FALSE
RRR0821252304,RRT03_25,RRR08212523,RR23,REF,Drift,,,10:39:00,10:56:00,0.283333333,0,0,0,0,0,0,1,1,0,1,1,4,1.133333333,41.34247,-124.17216,745,082125_745,41.34406,-124.17236,753,082125_753,177,AO,ED,15,,,2,129,148,7,8,7,8,,,14,0,4,NW,5,,,,FALSE
RRR0821252401,RRT03_25,RRR08212524,RR24,REF,Drift,12:13:00,12:14:00,12:14:00,12:25:00,0.183333333,0,0,0,0,0,0,1,1,0,1,1,4,0.733333333,41.34208,-124.09265,760,082125_760,41.34240,-124.09182,761,082125_761,79,AO,"BJ,CS",14.4,,,2,42,40,7,8,7,4,,,0,3,3,NW,5,,"Porpoises present; same thing as last cell, fish present, not biting; page total and cell totall 0 :(",,FALSE
RRR0821252402,RRT03_25,RRR08212524,RR24,REF,Drift,12:27:00,12:28:00,12:28:00,12:47:00,0.316666667,0,0,0,0,0,0,1,1,0,1,1,4,1.266666667,41.34340,-124.09476,762,082125_762,41.34381,-124.09355,763,082125_763,111,AO,"BJ,CS",14.4,,,2,47,42,7,8,7,4,,,0,3,3,NW,5,,,,FALSE
RRR0821252403,RRT03_25,RRR08212524,RR24,REF,Drift,12:49:00,12:50:00,12:50:00,13:05:00,0.25,0,0,0,0,0,0,1,1,0,1,1,4,1,41.34224,-124.09515,764,082125_764,41.34257,-124.09437,765,082125_765,75,AO,"BJ,CS",14.4,,,2,50,47,7,8,7,4,,,0,3,3,NW,5,,,,FALSE
RRR0821252501,RRT03_25,RRR08212525,RR25,REF,Drift,11:16:00,11:17:00,11:18:00,11:29:00,0.183333333,0,0,0,0,0,0,1,1,0,1,1,4,0.733333333,41.33596,-124.09756,754,082125_754,41.33684,-124.09692,755,082125_755,111,AO,"BJ,CS",14.4,,,2,52,51,7,8,7,4,,,0,3,4,NW,5,,porpoises present. Fish present but not biting! Booo!,,FALSE
RRR0821252502,RRT03_25,RRR08212525,RR25,REF,Drift,11:29:00,11:31:00,11:32:00,11:47:00,0.25,0,0,0,0,0,0,1,1,0,1,1,4,1,41.33556,-124.09523,756,082125_756,41.33625,-124.09360,757,082125_757,156,AO,"BJ,CS",14.4,,,2,50,43,7,8,7,4,,,0,3,4,NW,5,,,,FALSE
RRR0821252503,RRT03_25,RRR08212525,RR25,REF,Drift,11:47:00,11:49:00,11:49:00,11:58:00,0.15,0,0,0,0,0,0,1,1,0,1,1,4,0.6,41.33727,-124.09335,758,082125_758,41.33745,-124.09250,1565,082125_1565,74,AO,"BJ,CS",14.4,,,2,44,41,7,8,7,4,,,2,3,4,NW,5,,"D3 switched GPS, b/c of malfunction, wp #1565 and 1566 on other gps, then switched back to OG gps",,FALSE
RRR0821252504,RRT03_25,RRR08212525,RR25,REF,Drift,11:59:00,12:00:00,12:00:00,12:10:00,0.166666667,0,0,0,0,0,0,1,1,0,1,1,4,0.666666667,41.33809,-124.09331,1566,082125_1566,41.33848,-124.09247,759,082125_759,83,AO,"BJ,CS",14.4,,,2,46,41,7,8,7,4,,,0,3,4,NW,5,,,,FALSE
RRR1011251601,RRT04_25,RRR10112516,RR16,REF,Drift,,,10:00:00,10:15:00,0.25,0,0,0,0,0,0,1,1,0,1,1,4,1,41.34143,-124.19065,1004,101125_1004,41.34317,-124.19149,1018,101125_1018,205,AO,CS,14.5,,,2,153,151,9,10,7,10,,,19,2,5,SE,5,,"no search time, most of entire day like this because drifting through entire cell",,FALSE
RRR1011251602,RRT04_25,RRR10112516,RR16,REF,Drift,,,10:23:00,10:30:00,0.116666667,0,0,0,0,0,0,1,1,0,1,1,4,0.466666667,41.34108,-124.19552,1019,101125_1019,41.34226,-124.19610,1020,101125_1020,140,AO,CS,14.5,,,2,173,173,9,10,7,10,,,0,2,5,SE,5,,no search time,,FALSE
RRR1011251603,RRT04_25,RRR10112516,RR16,REF,Drift,,,10:34:00,10:57:00,0.383333333,0,0,0,0,0,0,1,1,0,1,1,4,1.533333333,41.34095,-124.19245,1021,101125_1021,41.34447,-124.19524,1033,101125_1033,456,AO,CS,14.5,,,2,153,169,9,10,7,10,,,15,2,5,SE,5,,no search time,,FALSE
RRR1011251701,RRT04_25,RRR10112517,RR17,REF,Drift,,,8:48:00,9:00:00,0.2,0,0,0,0,0,0,1,1,0,1,1,4,0.8,41.34702,-124.19403,964,101125_964,41.34728,-124.19611,976,101125_976,176,AO,CS,14.6,,,2,140,165,9,10,7,10,,2,31,2,4,SE,5,,2 sea lions in D1,,FALSE
RRR1011251702,RRT04_25,RRR10112517,RR17,REF,Drift,9:06:00,9:07:00,9:07:00,9:29:00,0.366666667,0,-2,0,0,0,-0.033333333,1,1,0,1,1,4,1.433333333,41.34646,-124.19167,977,101125_977,41.34724,-124.19579,992,101125_992,356,AO,CS,14.6,,,2,141,169,9,10,7,10,,1,22,2,4,SE,5,,sea lion present,,FALSE
RRR1011251703,RRT04_25,RRR10112517,RR17,REF,Drift,,,9:35:00,9:51:00,0.266666667,0,0,0,0,0,0,1,1,0,1,1,4,1.066666667,41.34681,-124.19031,993,101125_993,41.34742,-124.19357,1003,101125_1003,281,AO,CS,14.6,,,2,150,146,9,10,7,10,,,14,2,4,SE,5,,"accidentally went over, 50 mins in cell, oops!",,FALSE
RRR1011252401,RRT04_25,RRR10112524,RR24,REF,Drift,,,16:30:00,16:51:00,0.35,0,0,0,0,0,0,1,1,0,1,1,4,1.4,41.34156,-124.09413,1141,101125_1141,41.34368,-124.09247,1145,101125_1145,274,AO,"CS,RM",15,,,1,49,41,7,10,7,8,,,10,0,2,W,4,,no search time,,FALSE
RRR1011252402,RRT04_25,RRR10112524,RR24,REF,Drift,,,16:55:00,17:19:00,0.4,0,0,0,0,0,0,1,1,0,1,1,4,1.6,41.34102,-124.09414,1146,101125_1146,41.34322,-124.09237,1147,101125_1147,286,AO,"CS,RM",15,,,1,46,41,7,10,7,8,,,0,0,2,W,4,,no search time,,FALSE
RRR1011252501,RRT04_25,RRR10112525,RR25,REF,Drift,,,15:35:00,15:51:00,0.266666667,0,0,0,0,0,0,1,1,0,1,1,4,1.066666667,41.33651,-124.09617,1129,101125_1129,41.33864,-124.09458,1132,101125_1132,271,AO,"CS,RM",14.8,,,1,51,50,7,10,7,8,,,5,0,2,W,4,,no seach time,,FALSE
RRR1011252502,RRT04_25,RRR10112525,RR25,REF,Drift,,,15:54:00,16:10:00,0.266666667,0,0,0,0,0,0,1,1,0,1,1,4,1.066666667,41.33628,-124.09563,1133,101125_1133,41.33822,-124.09422,1134,101125_1134,245,AO,"CS,RM",14.8,,,1,50,49,7,10,7,8,,,0,0,2,W,4,,no search time,,FALSE
